,pubDate,title,description,link,geo:lat,geo:long
270,"Sat, 04 Nov 2023 09:45:11 +1100","046, Sutherland Fire Station","2 Moore Street, Sutherland NSW 2232",https://www.fire.nsw.gov.au/page.php?id=9210&station=274,-34.03277,151.055165
271,"Sat, 04 Nov 2023 09:45:11 +1100","447, Swansea Fire Station","10 Lake Road, Swansea NSW 2281",https://www.fire.nsw.gov.au/page.php?id=9210&station=275,-33.089601,151.636772
272,"Sat, 04 Nov 2023 09:45:11 +1100","452, Tamworth Fire Station","103 Carthage Street, Tamworth NSW 2340",https://www.fire.nsw.gov.au/page.php?id=9210&station=276,-31.088387,150.933571
273,"Sat, 04 Nov 2023 09:45:11 +1100","453, Taree Fire Station","75 Pulteney St Cnr Wynter Street, Taree NSW 2430",https://www.fire.nsw.gov.au/page.php?id=9210&station=277,-31.9103767402811,152.457090603956
274,"Sat, 04 Nov 2023 09:45:11 +1100","454, Tarro Fire Station","8 Eastern Avenue, Tarro NSW 2322",https://www.fire.nsw.gov.au/page.php?id=9210&station=278,-32.809788,151.663252
275,"Sat, 04 Nov 2023 09:45:11 +1100","471, Tea Gardens Fire Station","135 Marine Drive, Tea Gardens NSW 2324",https://www.fire.nsw.gov.au/page.php?id=9210&station=279,-32.669568,152.164567
276,"Sat, 04 Nov 2023 09:45:11 +1100","455, Rutherford Fire Station","2 Mustang Drive, Rutherford NSW 2320",https://www.fire.nsw.gov.au/page.php?id=9210&station=280,-32.7047618,151.508849
277,"Sat, 04 Nov 2023 09:45:11 +1100","456, Temora Fire Station","147 De Boos Street, Temora NSW 2666",https://www.fire.nsw.gov.au/page.php?id=9210&station=281,-34.447781,147.53609
278,"Sat, 04 Nov 2023 09:45:11 +1100","457, Tenterfield Fire Station","125 Logan Street, Tenterfield NSW 2372",https://www.fire.nsw.gov.au/page.php?id=9210&station=282,-29.055633,152.02129
279,"Sat, 04 Nov 2023 09:45:11 +1100","458, Teralba Fire Station","54 William Street, Teralba NSW 2284",https://www.fire.nsw.gov.au/page.php?id=9210&station=283,-32.962989,151.604593
280,"Sat, 04 Nov 2023 09:45:11 +1100","459, Terrigal Fire Station","7 Terrigal Drive, Terrigal NSW 2260",https://www.fire.nsw.gov.au/page.php?id=9210&station=284,-33.439639,151.437721
281,"Sat, 04 Nov 2023 09:45:11 +1100","460, The Entrance Fire Station","24 Boondilla Road, The Entrance NSW 2261",https://www.fire.nsw.gov.au/page.php?id=9210&station=285,-33.348961,151.495681
282,"Sat, 04 Nov 2023 09:45:11 +1100","003, The Rocks Fire Station","166 Kent Street, The Rocks NSW 2000",https://www.fire.nsw.gov.au/page.php?id=9210&station=286,-33.861929,151.204068
283,"Sat, 04 Nov 2023 09:45:11 +1100","461, Thirroul Fire Station","240 Lawrence Hargrave Drive, Thirroul NSW 2515",https://www.fire.nsw.gov.au/page.php?id=9210&station=287,-34.314439,150.925196
284,"Sat, 04 Nov 2023 09:45:11 +1100","451, Thredbo Fire Station","1 Friday Drive, Thredbo Village NSW 2625",https://www.fire.nsw.gov.au/page.php?id=9210&station=288,-36.505884,148.304447
285,"Sat, 04 Nov 2023 09:45:11 +1100","500, Tingira Heights Fire Station","70 Violet Town Road, Tingira Heights NSW 2290",https://www.fire.nsw.gov.au/page.php?id=9210&station=289,-32.999919,151.667916
286,"Sat, 04 Nov 2023 09:45:11 +1100","463, Tocumwal Fire Station","64 Deniliquin Street, Tocumwal NSW 2714",https://www.fire.nsw.gov.au/page.php?id=9210&station=290,-35.812351,145.568898
287,"Sat, 04 Nov 2023 09:45:11 +1100","464, Toronto Fire Station","42 Mount Waring Road, Toronto NSW 2283",https://www.fire.nsw.gov.au/page.php?id=9210&station=291,-33.019053,151.585803
288,"Sat, 04 Nov 2023 09:45:11 +1100","470, Toukley Fire Station","302 Main Road, Toukley NSW 2263",https://www.fire.nsw.gov.au/page.php?id=9210&station=292,-33.264142,151.544604
289,"Sat, 04 Nov 2023 09:45:11 +1100","465, Trangie Fire Station","20 Temoin Street, Trangie NSW 2823",https://www.fire.nsw.gov.au/page.php?id=9210&station=293,-32.032404,147.981126
290,"Sat, 04 Nov 2023 09:45:11 +1100","466, Tumbarumba Fire Station","36 Winton Street, Tumbarumba NSW 2653",https://www.fire.nsw.gov.au/page.php?id=9210&station=294,-35.777599,148.011011
291,"Sat, 04 Nov 2023 09:45:11 +1100","467, Tumut Fire Station","146 Wynyard Street, Tumut NSW 2720",https://www.fire.nsw.gov.au/page.php?id=9210&station=295,-35.302416,148.221489
292,"Sat, 04 Nov 2023 09:45:11 +1100","472, Turvey Park Fire Station","75 Fernleigh Road, Turvey Park (Wagga Wagga) NSW 2650",https://www.fire.nsw.gov.au/page.php?id=9210&station=296,-35.132035,147.355273
293,"Sat, 04 Nov 2023 09:45:11 +1100","468, Tweed Heads Fire Station","1 Dry Dock Road, Tweed Heads NSW 2485",https://www.fire.nsw.gov.au/page.php?id=9210&station=297,-28.187367,153.53964
294,"Sat, 04 Nov 2023 09:45:11 +1100","514, Banora Point Fire Station","4/23 Corporation Circuit, Tweed Heads South NSW 2486",https://www.fire.nsw.gov.au/page.php?id=9210&station=298,-28.205199,153.538806
295,"Sat, 04 Nov 2023 09:45:11 +1100","477, Ulladulla Fire Station","46 Nurrawallee, Ulladulla NSW 2539",https://www.fire.nsw.gov.au/page.php?id=9210&station=299,-35.350453,150.4767
296,"Sat, 04 Nov 2023 09:45:11 +1100","340, Umina Fire Station","55-59 Trafalgar Ave, Umina NSW 2256",https://www.fire.nsw.gov.au/page.php?id=9210&station=300,-33.504414,151.324192
297,"Sat, 04 Nov 2023 09:45:11 +1100","474, Unanderra Fire Station","80 Central Road, Unanderra NSW 2526",https://www.fire.nsw.gov.au/page.php?id=9210&station=301,-34.450994,150.843106
298,"Sat, 04 Nov 2023 09:45:11 +1100","475, Uralla Fire Station","28 Salisbury St, Uralla NSW 2358",https://www.fire.nsw.gov.au/page.php?id=9210&station=302,-30.644035,151.500145
299,"Sat, 04 Nov 2023 09:45:11 +1100","476, Urunga Fire Station","36 Bonville Street, Urunga NSW 2455",https://www.fire.nsw.gov.au/page.php?id=9210&station=303,-30.497491,153.020907
300,"Sat, 04 Nov 2023 09:45:11 +1100","480, Wagga Wagga Fire Station","36-38 The Esplanade, Wagga Wagga NSW 2650",https://www.fire.nsw.gov.au/page.php?id=9210&station=304,-35.110458,147.365724
301,"Sat, 04 Nov 2023 09:45:11 +1100","481, Walcha Fire Station","9W Hamilton Street, Walcha NSW 2354",https://www.fire.nsw.gov.au/page.php?id=9210&station=305,-30.983934,151.592509
302,"Sat, 04 Nov 2023 09:45:11 +1100","482, Walgett Fire Station","38 Pitt Street, Walgett NSW 2832",https://www.fire.nsw.gov.au/page.php?id=9210&station=306,-30.022678,148.118136
303,"Sat, 04 Nov 2023 09:45:11 +1100","483, Wallerawang Fire Station","1 Cripps Avenue, Wallerawang NSW 2845",https://www.fire.nsw.gov.au/page.php?id=9210&station=307,-33.411048,150.066917
304,"Sat, 04 Nov 2023 09:45:11 +1100","484, Wallsend Fire Station","15 Summerhill Rd, Wallsend NSW 2287",https://www.fire.nsw.gov.au/page.php?id=9210&station=308,-32.888108,151.656038
305,"Sat, 04 Nov 2023 09:45:11 +1100","485, Wangi Wangi Fire Station","26 Donnelly Road, Arcadia Vale NSW 2283",https://www.fire.nsw.gov.au/page.php?id=9210&station=309,-33.064214,151.578093
306,"Sat, 04 Nov 2023 09:45:11 +1100","487, Warialda Fire Station","19 Geddes Street, Warialda NSW 2402",https://www.fire.nsw.gov.au/page.php?id=9210&station=311,-29.542851,150.572074
307,"Sat, 04 Nov 2023 09:45:11 +1100","489, Warragamba Fire Station","3 Fourth Street, Warragamba NSW 2752",https://www.fire.nsw.gov.au/page.php?id=9210&station=312,-33.890012,150.606036
308,"Sat, 04 Nov 2023 09:45:11 +1100","422, Warrawong Fire Station","48-50 King Street, Warrawong NSW 2502",https://www.fire.nsw.gov.au/page.php?id=9210&station=313,-34.484199,150.8872
309,"Sat, 04 Nov 2023 09:45:11 +1100","491, Warren Fire Station","63 Dubbo Street, Warren NSW 2824",https://www.fire.nsw.gov.au/page.php?id=9210&station=314,-31.697898,147.833784
310,"Sat, 04 Nov 2023 09:45:11 +1100","492, Wauchope Fire Station","22 Young Street, Wauchope NSW 2446",https://www.fire.nsw.gov.au/page.php?id=9210&station=315,-31.455831,152.731132
311,"Sat, 04 Nov 2023 09:45:11 +1100","506, Wee Waa Fire Station","56 Rose Street, Wee Waa NSW 2388",https://www.fire.nsw.gov.au/page.php?id=9210&station=316,-30.226586,149.441241
312,"Sat, 04 Nov 2023 09:45:11 +1100","493, Wellington Fire Station","76 Warne Street, Wellington NSW 2820",https://www.fire.nsw.gov.au/page.php?id=9210&station=317,-32.551355,148.945498
313,"Sat, 04 Nov 2023 09:45:11 +1100","494, Wentworth Fire Station","82 Adams Street, Wentworth NSW 2648",https://www.fire.nsw.gov.au/page.php?id=9210&station=318,-34.105297,141.91693
314,"Sat, 04 Nov 2023 09:45:11 +1100","495, Wentworth Falls Fire Station","3 Cascade Street, Wentworth Falls NSW 2782",https://www.fire.nsw.gov.au/page.php?id=9210&station=319,-33.710229,150.371917
315,"Sat, 04 Nov 2023 09:45:11 +1100","057, Wentworthville Fire Station","6 Garfield Street, Wentworthville NSW 2145",https://www.fire.nsw.gov.au/page.php?id=9210&station=320,-33.808374,150.970007
316,"Sat, 04 Nov 2023 09:45:11 +1100","496, Werris Creek Fire Station","11 Coronation Ave, Werris Creek NSW 2341",https://www.fire.nsw.gov.au/page.php?id=9210&station=321,-31.351724,150.648965
317,"Sat, 04 Nov 2023 09:45:11 +1100","498, Holmesville Fire Station","56 Appletree Rd, Holmesville NSW 2286",https://www.fire.nsw.gov.au/page.php?id=9210&station=323,-32.9172159,151.5808957
318,"Sat, 04 Nov 2023 09:45:11 +1100","499, West Wyalong Fire Station","39 Court Street, West Wyalong NSW 2671",https://www.fire.nsw.gov.au/page.php?id=9210&station=324,-33.924628,147.203473
319,"Sat, 04 Nov 2023 09:45:11 +1100","040, Willoughby Fire Station","53 Laurel Street, Willoughby NSW 2068",https://www.fire.nsw.gov.au/page.php?id=9210&station=326,-33.800407,151.19994
320,"Sat, 04 Nov 2023 09:45:11 +1100","081, Windsor Fire Station","1 Anderson Place, South Windsor NSW 2756",https://www.fire.nsw.gov.au/page.php?id=9210&station=327,-33.6212759,150.8075132
321,"Sat, 04 Nov 2023 09:45:11 +1100","502, Wingham Fire Station","22 Farquhar Street, Wingham NSW 2429",https://www.fire.nsw.gov.au/page.php?id=9210&station=328,-31.870585,152.372387
322,"Sat, 04 Nov 2023 09:45:11 +1100","503, Wollongong Fire Station","32-36 Denison Street, Wollongong NSW 2500",https://www.fire.nsw.gov.au/page.php?id=9210&station=329,-34.424925,150.887562
323,"Sat, 04 Nov 2023 09:45:11 +1100","507, Woolgoolga Fire Station","1867 Solitary Islands Way, Woolgoolga NSW 2456",https://www.fire.nsw.gov.au/page.php?id=9210&station=330,-30.110147,153.189754
324,"Sat, 04 Nov 2023 09:45:11 +1100","011, Woollahra Fire Station","2 Forth Street, Woollahra NSW 2025",https://www.fire.nsw.gov.au/page.php?id=9210&station=331,-33.886538,151.240334
325,"Sat, 04 Nov 2023 09:45:11 +1100","509, Wyoming Fire Station","2 Laycock Street, Wyoming NSW 2250",https://www.fire.nsw.gov.au/page.php?id=9210&station=332,-33.410058,151.350004
326,"Sat, 04 Nov 2023 09:45:11 +1100","505, Wyong Fire Station","5 Hely Street, Wyong NSW 2259",https://www.fire.nsw.gov.au/page.php?id=9210&station=333,-33.282805,151.424604
327,"Sat, 04 Nov 2023 09:45:11 +1100","510, Yamba Fire Station","14 River Street, Yamba NSW 2464",https://www.fire.nsw.gov.au/page.php?id=9210&station=334,-29.438359,153.35918
328,"Sat, 04 Nov 2023 09:45:11 +1100","511, Yass Fire Station","90 Meehan Street, Yass NSW 2582",https://www.fire.nsw.gov.au/page.php?id=9210&station=335,-34.842042,148.911996
329,"Sat, 04 Nov 2023 09:45:11 +1100","512, Yenda Fire Station","5 South Avenue, Yenda NSW 2681",https://www.fire.nsw.gov.au/page.php?id=9210&station=336,-34.250635,146.196251
330,"Sat, 04 Nov 2023 09:45:11 +1100","513, Young Fire Station","34 Lynch Street, Young NSW 2594",https://www.fire.nsw.gov.au/page.php?id=9210&station=337,-34.312987,148.29833
331,"Sat, 04 Nov 2023 09:45:11 +1100","353, Kincumber Fire Station","836 The Scenic Rd, Kincumber NSW 2251",https://www.fire.nsw.gov.au/page.php?id=9210&station=340,-33.4789858990531,151.398848891258
332,"Sat, 04 Nov 2023 09:45:11 +1100","440, Shoalhaven Fire Station","1/34 Norfolk Avenue, Nowra NSW 2541",https://www.fire.nsw.gov.au/page.php?id=9210&station=341,-34.915118,150.579801
333,"Sat, 04 Nov 2023 09:45:11 +1100","448, South Tamworth Fire Station","9-11 The Ringers Road, Hillvue NSW 2340",https://www.fire.nsw.gov.au/page.php?id=9210&station=343,-31.126902,150.922635
334,"Sat, 04 Nov 2023 09:45:11 +1100","095, Oran Park Fire Station","1 Southwell Road, Oran Park NSW 2570",https://www.fire.nsw.gov.au/page.php?id=9210&station=346,-33.995467,150.728583
